,text_raw,text_clean
307,"""Inside a house of the Lord,"" the Teacher exclaimed.",inside a house of the lord the teacher exclaim
308,"""How they mock us!""",how they mock us
309,"""As they have for centuries.""",a they have for century
310,"The Teacher fell silent, as if letting the triumph of this moment settle over him.",the teacher fall silent a if let the triumph of this moment settle over him
311,"Finally, he spoke.",finally he speak
312,"""You have done a great service to God.",you have do a great service to god
313,We have waited centuries for this.,we have wait century for this
314,You must retrieve the stone for me.,you must retrieve the stone for me
315,Immediately.,immediately
316,Tonight.,tonight
317,"You understand the stakes.""",you understand the stake
318,"Silas knew the stakes were incalculable, and yet what the Teacher was now commanding seemed impossible.",silas know the stake be incalculable and yet what the teacher be now command seem impossible
319,"""But the church, it is a fortress.",but the church it be a fortress
320,Especially at night.,especially at night
321,"How will I enter?""",how will i enter
322,"With the confident tone of a man of enormous influence, the Teacher explained what was to be done.",with the confident tone of a man of enormous influence the teacher explain what be to be do
323,"When Silas hung up the phone, his skin tingled with anticipation.",when silas hang up the phone his skin tingle with anticipation
324,"One hour, he told himself, grateful that the Teacher had given him time to carry out the necessary penance before entering a house of God.",one hour he tell himself grateful that the teacher have give him time to carry out the necessary penance before enter a house of god
325,I must purge my soul of today's sins.,i must purge my soul of today s sin
326,The sins committed today had been holy in purpose.,the sin commit today have be holy in purpose
327,Acts of war against the enemies of God had been committed for centuries.,act of war against the enemy of god have be commit for century
328,Forgiveness was assured.,forgiveness be assure
329,"Even so, Silas knew, absolution required sacrifice.",even so silas know absolution require sacrifice
330,"Pulling his shades, he stripped naked and knelt in the center of his room.",pull his shade he strip naked and kneel in the center of his room
331,"Looking down, he examined the spiked cilice belt clamped around his thigh.",look down he examine the spike cilice belt clamp around his thigh
332,"All true followers of The Way wore this devicea leather strap, studded with sharp metal barbs that cut into the flesh as a perpetual reminder of Christ's suffering.",all true follower of the way wear this devicea leather strap stud with sharp metal barb that cut into the flesh a a perpetual reminder of christ s suffer
333,The pain caused by the device also helped counteract the desires of the flesh.,the pain cause by the device also help counteract the desire of the flesh
334,"Although Silas already had worn his cilice today longer than the requisite two hours, he knew today was no ordinary day.",although silas already have wear his cilice today long than the requisite two hour he know today be no ordinary day
335,"Grasping the buckle, he cinched it one notch tighter, wincing as the barbs dug deeper into his flesh.",grasp the buckle he cinch it one notch tight wince a the barb dig deep into his flesh
336,"Exhaling slowly, he savored the cleansing ritual of his pain.",exhale slowly he savor the cleanse ritual of his pain
337,"Pain is good, Silas whispered, repeating the sacred mantra of Father Josemara Escrivthe Teacher of all Teachers.",pain be good silas whisper repeat the sacred mantra of father josemara escrivthe teacher of all teacher
338,"Although Escriv had died in 1975, his wisdom lived on, his words still whispered by thousands of faithful servants around the globe as they knelt on the floor and performed the sacred practice known as ""corporal mortification.""",although escriv have die in his wisdom live on his word still whisper by thousand of faithful servant around the globe a they kneel on the floor and perform the sacred practice know a corporal mortification
339,Silas turned his attention now to a heavy knotted rope coiled neatly on the floor beside him.,silas turn his attention now to a heavy knot rope coil neatly on the floor beside him
340,The Discipline.,the discipline
341,The knots were caked with dried blood.,the knot be cake with dry blood
342,"Eager for the purifying effects of his own agony, Silas said a quick prayer.",eager for the purify effect of his own agony silas say a quick prayer
343,"Then, gripping one end of the rope, he closed his eyes and swung it hard over his shoulder, feeling the knots slap against his back.",then grip one end of the rope he close his eye and swing it hard over his shoulder feel the knot slap against his back
344,"He whipped it over his shoulder again, slashing at his flesh.",he whip it over his shoulder again slash at his flesh
345,"Again and again, he lashed.",again and again he lash
346,Castigo corpus meum.,castigo corpus meum
347,"Finally, he felt the blood begin to flow.",finally he feel the blood begin to flow
348,The crisp April air whipped through the open window of the Citron ZX as it skimmed south past the Opera House and crossed Place Vendme.,the crisp april air whip through the open window of the citron zx a it skim south past the opus house and cross place vendme
349,"In the passenger seat, Robert Langdon felt the city tear past him as he tried to clear his thoughts.",in the passenger seat robert langdon feel the city tear past him a he try to clear his thought
